Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
143,0.0,0.0,1.81,1.8,stapler
144,0.0,0.0,1.81,1.8,stapler
145,0.0,0.0,1.81,1.8,stapler
146,0.0,0.0,1.81,1.8,stapler
147,0.0,0.0,1.81,1.8,stapler
148,0.0,0.0,1.81,1.8,stapler
149,0.0,0.0,1.81,1.8,stapler
1,0.0,0.0,1.81,1.8,stapler
2,0.0,0.0,1.81,1.8,stapler
3,0.0,0.0,1.81,1.8,stapler
4,0.0,0.0,1.81,1.8,stapler
5,0.0,0.0,1.81,1.8,stapler
6,0.0,0.0,1.8,1.8,stapler
7,0.0,0.0,1.8,1.8,stapler
8,0.0,0.0,1.81,1.79,stapler
9,0.0,0.0,1.81,1.8,stapler
10,0.0,0.0,1.81,1.79,stapler
11,0.0,0.0,1.63,1.67,stapler
12,0.0,0.0,1.52,1.52,stapler
13,1.16,0.0,1.53,1.47,stapler
14,2.03,0.15,1.54,1.47,stapler
15,2.5,0.29,1.54,1.48,stapler
16,2.85,0.2,1.54,1.48,stapler
17,2.88,0.21,1.54,1.49,stapler
18,2.91,0.21,1.54,1.49,stapler
19,2.92,0.22,1.54,1.49,stapler
20,2.94,0.23,1.54,1.49,stapler
21,2.95,0.23,1.54,1.49,stapler
22,2.91,0.23,1.55,1.5,stapler
23,2.95,0.31,1.54,1.5,stapler
24,2.96,0.32,1.54,1.5,stapler
25,2.99,0.32,1.54,1.5,stapler
26,2.98,0.35,1.55,1.5,stapler
27,2.98,0.34,1.55,1.5,stapler
28,2.99,0.34,1.55,1.5,stapler
29,2.99,0.34,1.55,1.5,stapler
30,2.99,0.33,1.55,1.51,stapler
31,2.99,0.33,1.55,1.51,stapler
32,2.99,0.34,1.55,1.51,stapler
33,3.0,0.34,1.55,1.5,stapler
34,3.0,0.33,1.55,1.51,stapler
35,3.0,0.34,1.55,1.51,stapler
36,3.0,0.33,1.56,1.51,stapler
37,2.94,0.35,1.55,1.51,stapler
38,2.96,0.36,1.55,1.51,stapler
39,2.85,0.43,1.55,1.51,stapler
40,2.41,0.68,1.56,1.52,stapler
41,1.39,0.0,1.56,1.52,stapler
42,0.83,0.13,1.56,1.52,stapler
43,0.88,0.16,1.56,1.52,stapler
44,0.89,0.18,1.56,1.52,stapler
45,0.93,0.18,1.56,1.52,stapler
46,0.93,0.17,1.56,1.52,stapler
47,0.94,0.18,1.56,1.52,stapler
48,0.94,0.18,1.56,1.52,stapler
49,0.94,0.18,1.56,1.52,stapler
50,0.95,0.19,1.56,1.52,stapler
51,0.95,0.19,1.56,1.52,stapler
52,0.95,0.19,1.56,1.52,stapler
53,0.96,0.19,1.56,1.52,stapler
54,0.95,0.19,1.57,1.52,stapler
55,0.95,0.19,1.57,1.52,stapler
56,0.95,0.18,1.56,1.52,stapler
57,0.97,0.19,1.57,1.52,stapler
58,0.96,0.19,1.57,1.52,stapler
59,0.96,0.19,1.57,1.52,stapler
60,0.96,0.18,1.57,1.52,stapler
61,0.96,0.19,1.57,1.52,stapler
62,0.96,0.18,1.57,1.52,stapler
63,0.96,0.18,1.57,1.52,stapler
64,0.97,0.18,1.57,1.52,stapler
65,0.96,0.18,1.57,1.52,stapler
66,0.96,0.18,1.57,1.52,stapler
67,0.96,0.18,1.57,1.52,stapler
68,0.96,0.18,1.57,1.53,stapler
69,0.97,0.18,1.57,1.53,stapler
70,0.96,0.18,1.57,1.53,stapler
71,0.96,0.18,1.57,1.53,stapler
72,0.97,0.18,1.57,1.53,stapler
73,0.97,0.18,1.57,1.53,stapler
74,0.96,0.18,1.57,1.53,stapler
75,0.96,0.18,1.57,1.53,stapler
76,0.96,0.18,1.57,1.53,stapler
77,0.96,0.17,1.57,1.53,stapler
78,0.96,0.18,1.57,1.53,stapler
79,0.96,0.18,1.57,1.53,stapler
80,0.96,0.18,1.57,1.53,stapler
81,0.96,0.18,1.58,1.53,stapler
82,0.97,0.17,1.57,1.54,stapler
83,0.96,0.18,1.58,1.53,stapler
84,0.97,0.18,1.58,1.53,stapler
85,0.97,0.18,1.57,1.53,stapler
86,0.97,0.17,1.57,1.53,stapler
87,0.97,0.18,1.58,1.53,stapler
88,0.97,0.18,1.58,1.53,stapler
89,0.97,0.18,1.57,1.53,stapler
90,0.97,0.18,1.58,1.53,stapler
91,0.97,0.17,1.58,1.53,stapler
92,0.97,0.18,1.58,1.53,stapler
93,0.97,0.18,1.58,1.53,stapler
94,0.97,0.18,1.58,1.53,stapler
95,0.97,0.17,1.58,1.53,stapler
96,0.97,0.17,1.58,1.53,stapler
97,0.97,0.18,1.58,1.53,stapler
98,0.98,0.17,1.57,1.53,stapler
99,0.98,0.17,1.58,1.53,stapler
100,0.97,0.17,1.58,1.53,stapler
101,0.97,0.17,1.58,1.53,stapler
102,0.98,0.17,1.58,1.53,stapler
103,0.98,0.17,1.58,1.53,stapler
104,0.98,0.17,1.58,1.54,stapler
105,0.98,0.18,1.58,1.53,stapler
106,0.98,0.18,1.58,1.53,stapler
107,0.98,0.17,1.58,1.53,stapler
108,0.98,0.17,1.58,1.54,stapler
109,0.98,0.17,1.58,1.53,stapler
110,0.98,0.17,1.58,1.54,stapler
111,0.98,0.17,1.58,1.54,stapler
112,0.98,0.17,1.58,1.53,stapler
113,0.98,0.17,1.58,1.53,stapler
114,0.98,0.17,1.58,1.52,stapler
115,0.98,0.17,1.58,1.53,stapler
116,0.98,0.17,1.58,1.54,stapler
117,0.98,0.17,1.58,1.53,stapler
118,0.98,0.17,1.58,1.54,stapler
119,0.98,0.17,1.58,1.54,stapler
120,0.98,0.17,1.58,1.54,stapler
121,0.98,0.17,1.58,1.53,stapler
122,0.98,0.17,1.58,1.54,stapler
123,0.98,0.17,1.58,1.54,stapler
124,0.98,0.17,1.58,1.54,stapler
125,0.98,0.17,1.58,1.53,stapler
126,0.98,0.17,1.58,1.53,stapler
127,0.98,0.17,1.58,1.54,stapler
