Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
1,0.0,0.0,1.8,1.77,battery
2,0.0,0.0,1.8,1.77,battery
3,0.0,0.0,1.8,1.77,battery
4,0.0,0.0,1.8,1.77,battery
5,0.0,0.0,1.8,1.78,battery
6,0.0,0.0,1.8,1.77,battery
7,0.0,0.0,1.8,1.77,battery
8,0.0,0.0,1.8,1.77,battery
9,0.0,0.0,1.8,1.78,battery
10,0.0,0.0,1.8,1.78,battery
11,0.0,0.0,1.68,1.69,battery
12,0.0,0.0,1.56,1.56,battery
13,0.27,0.0,1.53,1.53,battery
14,0.3,0.73,1.55,1.54,battery
15,0.38,0.98,1.56,1.55,battery
16,0.4,1.19,1.56,1.55,battery
17,0.32,1.27,1.57,1.55,battery
18,0.2,1.31,1.57,1.56,battery
19,0.25,1.34,1.57,1.56,battery
20,0.27,1.36,1.58,1.55,battery
21,0.28,1.37,1.58,1.55,battery
22,0.28,1.39,1.58,1.56,battery
23,0.28,1.39,1.58,1.56,battery
24,0.28,1.39,1.58,1.56,battery
25,0.28,1.39,1.58,1.56,battery
26,0.28,1.39,1.58,1.56,battery
27,0.28,1.39,1.58,1.56,battery
28,0.28,1.39,1.58,1.56,battery
29,0.28,1.39,1.59,1.56,battery
30,0.28,1.39,1.58,1.56,battery
31,0.27,1.39,1.59,1.56,battery
32,0.28,1.4,1.59,1.56,battery
33,0.28,1.39,1.59,1.56,battery
34,0.28,1.4,1.59,1.56,battery
35,0.27,1.4,1.59,1.56,battery
36,0.27,1.4,1.59,1.56,battery
37,0.27,1.4,1.59,1.56,battery
38,0.27,1.4,1.59,1.56,battery
39,0.27,1.39,1.59,1.56,battery
40,0.26,1.4,1.59,1.57,battery
41,0.27,1.4,1.59,1.57,battery
42,0.27,1.4,1.59,1.56,battery
43,0.27,1.4,1.59,1.56,battery
44,0.27,1.4,1.59,1.56,battery
45,0.27,1.4,1.59,1.57,battery
46,0.28,1.4,1.59,1.56,battery
47,0.28,1.4,1.59,1.56,battery
48,0.27,1.4,1.59,1.57,battery
49,0.27,1.4,1.59,1.57,battery
50,0.28,1.4,1.59,1.56,battery
51,0.28,1.4,1.59,1.56,battery
52,0.27,1.4,1.59,1.57,battery
53,0.27,1.4,1.59,1.57,battery
54,0.27,1.4,1.59,1.57,battery
55,0.27,1.4,1.59,1.57,battery
56,0.27,1.4,1.59,1.57,battery
57,0.27,1.4,1.59,1.57,battery
58,0.27,1.4,1.6,1.57,battery
59,0.27,1.4,1.59,1.57,battery
60,0.28,1.4,1.59,1.57,battery
61,0.27,1.4,1.6,1.57,battery
62,0.27,1.4,1.6,1.57,battery
63,0.27,1.4,1.59,1.57,battery
64,0.28,1.4,1.59,1.57,battery
65,0.27,1.4,1.59,1.57,battery
66,0.27,1.4,1.6,1.57,battery
67,0.27,1.4,1.6,1.57,battery
68,0.27,1.4,1.59,1.57,battery
69,0.28,1.4,1.59,1.56,battery
70,0.27,1.4,1.6,1.57,battery
71,0.28,1.4,1.6,1.57,battery
72,0.28,1.4,1.59,1.57,battery
73,0.28,1.4,1.59,1.57,battery
74,0.27,1.41,1.6,1.57,battery
75,0.27,1.4,1.6,1.57,battery
76,0.28,1.4,1.6,1.57,battery
77,0.28,1.4,1.6,1.57,battery
78,0.27,1.41,1.6,1.57,battery
79,0.27,1.4,1.6,1.58,battery
80,0.28,1.41,1.6,1.57,battery
81,0.28,1.4,1.6,1.57,battery
82,0.28,1.4,1.6,1.57,battery
83,0.27,1.4,1.6,1.57,battery
84,0.27,1.41,1.6,1.57,battery
85,0.28,1.4,1.6,1.57,battery
86,0.28,1.4,1.59,1.57,battery
87,0.27,1.41,1.6,1.57,battery
88,0.27,1.4,1.6,1.57,battery
89,0.28,1.4,1.6,1.57,battery
90,0.28,1.4,1.6,1.57,battery
91,0.27,1.4,1.6,1.57,battery
92,0.27,1.4,1.6,1.57,battery
93,0.27,1.4,1.6,1.57,battery
94,0.28,1.41,1.6,1.57,battery
95,0.27,1.4,1.6,1.57,battery
96,0.28,1.4,1.6,1.57,battery
97,0.27,1.4,1.6,1.57,battery
98,0.28,1.4,1.6,1.57,battery
99,0.28,1.4,1.6,1.57,battery
100,0.27,1.4,1.6,1.57,battery
101,0.27,1.4,1.6,1.57,battery
102,0.28,1.4,1.6,1.57,battery
103,0.28,1.4,1.6,1.57,battery
104,0.28,1.4,1.6,1.57,battery
105,0.28,1.4,1.6,1.57,battery
106,0.28,1.4,1.6,1.57,battery
107,0.28,1.4,1.6,1.57,battery
108,0.28,1.4,1.6,1.57,battery
109,0.28,1.4,1.6,1.57,battery
110,0.28,1.4,1.6,1.57,battery
111,0.28,1.4,1.6,1.57,battery
112,0.28,1.4,1.6,1.57,battery
113,0.28,1.4,1.6,1.57,battery
