Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
118,0.2,0.7,1.55,1.57,ethernet_adapter
119,0.2,0.7,1.55,1.57,ethernet_adapter
120,0.2,0.7,1.56,1.56,ethernet_adapter
121,0.2,0.7,1.56,1.57,ethernet_adapter
122,0.2,0.7,1.56,1.56,ethernet_adapter
123,0.2,0.7,1.56,1.56,ethernet_adapter
124,0.2,0.7,1.55,1.57,ethernet_adapter
125,0.2,0.7,1.56,1.57,ethernet_adapter
126,0.2,0.69,1.56,1.57,ethernet_adapter
127,0.2,0.7,1.55,1.57,ethernet_adapter
128,0.2,0.7,1.55,1.57,ethernet_adapter
129,0.2,0.69,1.55,1.57,ethernet_adapter
130,0.2,0.7,1.55,1.57,ethernet_adapter
131,0.2,0.7,1.55,1.57,ethernet_adapter
132,0.17,0.7,1.55,1.57,ethernet_adapter
133,0.2,0.7,1.56,1.57,ethernet_adapter
134,0.2,0.7,1.56,1.57,ethernet_adapter
135,0.2,0.7,1.56,1.56,ethernet_adapter
136,0.2,0.7,1.56,1.57,ethernet_adapter
137,0.2,0.7,1.55,1.57,ethernet_adapter
138,0.2,0.7,1.56,1.57,ethernet_adapter
139,0.2,0.7,1.56,1.57,ethernet_adapter
140,0.2,0.7,1.55,1.57,ethernet_adapter
141,0.2,0.7,1.55,1.57,ethernet_adapter
142,0.2,0.7,1.55,1.57,ethernet_adapter
143,0.2,0.7,1.55,1.57,ethernet_adapter
144,0.2,0.7,1.55,1.57,ethernet_adapter
145,0.2,0.7,1.55,1.57,ethernet_adapter
146,0.2,0.7,1.56,1.57,ethernet_adapter
147,0.2,0.7,1.56,1.56,ethernet_adapter
148,0.2,0.7,1.56,1.57,ethernet_adapter
149,0.2,0.7,1.56,1.57,ethernet_adapter
150,0.2,0.7,1.55,1.57,ethernet_adapter
1,0.0,0.0,1.79,1.78,ethernet_adapter
2,0.0,0.0,1.79,1.78,ethernet_adapter
3,0.0,0.0,1.79,1.78,ethernet_adapter
4,0.0,0.0,1.79,1.78,ethernet_adapter
5,0.0,0.0,1.79,1.78,ethernet_adapter
6,0.0,0.0,1.79,1.78,ethernet_adapter
7,0.0,0.0,1.79,1.78,ethernet_adapter
8,0.0,0.0,1.79,1.77,ethernet_adapter
9,0.0,0.0,1.8,1.78,ethernet_adapter
10,0.0,0.0,1.79,1.78,ethernet_adapter
11,0.0,0.0,1.72,1.7,ethernet_adapter
12,0.0,0.0,1.57,1.59,ethernet_adapter
13,0.0,0.0,1.52,1.55,ethernet_adapter
14,0.0,0.0,1.5,1.54,ethernet_adapter
15,0.31,0.51,1.51,1.53,ethernet_adapter
16,0.37,0.7,1.52,1.54,ethernet_adapter
17,0.36,0.75,1.53,1.55,ethernet_adapter
18,0.31,0.75,1.53,1.55,ethernet_adapter
19,0.22,0.76,1.53,1.55,ethernet_adapter
20,0.22,0.74,1.53,1.56,ethernet_adapter
21,0.22,0.76,1.53,1.55,ethernet_adapter
22,0.22,0.76,1.54,1.55,ethernet_adapter
23,0.22,0.76,1.53,1.56,ethernet_adapter
24,0.22,0.77,1.53,1.56,ethernet_adapter
25,0.22,0.77,1.54,1.56,ethernet_adapter
26,0.22,0.77,1.53,1.56,ethernet_adapter
27,0.22,0.77,1.54,1.56,ethernet_adapter
28,0.22,0.77,1.54,1.56,ethernet_adapter
29,0.22,0.78,1.54,1.56,ethernet_adapter
30,0.22,0.78,1.54,1.56,ethernet_adapter
31,0.22,0.78,1.55,1.56,ethernet_adapter
32,0.22,0.78,1.54,1.56,ethernet_adapter
