Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
59,0.47,0.43,1.68,1.66,scissor
60,0.46,0.43,1.68,1.66,scissor
61,0.46,0.43,1.68,1.65,scissor
62,0.46,0.43,1.68,1.66,scissor
63,0.46,0.43,1.68,1.66,scissor
64,0.46,0.43,1.68,1.66,scissor
65,0.46,0.43,1.68,1.66,scissor
66,0.46,0.43,1.68,1.66,scissor
67,0.46,0.43,1.68,1.66,scissor
68,0.46,0.43,1.68,1.65,scissor
69,0.45,0.43,1.68,1.66,scissor
70,0.46,0.43,1.68,1.65,scissor
71,0.45,0.44,1.68,1.66,scissor
72,0.45,0.43,1.68,1.66,scissor
73,0.45,0.43,1.68,1.66,scissor
74,0.45,0.43,1.69,1.65,scissor
75,0.45,0.43,1.68,1.66,scissor
76,0.45,0.42,1.68,1.66,scissor
77,0.45,0.42,1.68,1.66,scissor
78,0.45,0.42,1.68,1.66,scissor
79,0.45,0.42,1.68,1.66,scissor
80,0.45,0.42,1.68,1.66,scissor
81,0.45,0.43,1.68,1.65,scissor
82,0.46,0.43,1.68,1.66,scissor
83,0.46,0.43,1.68,1.66,scissor
84,0.45,0.43,1.68,1.65,scissor
85,0.45,0.42,1.68,1.66,scissor
86,0.45,0.43,1.68,1.66,scissor
87,0.46,0.43,1.68,1.65,scissor
88,0.45,0.43,1.68,1.66,scissor
89,0.46,0.42,1.68,1.66,scissor
90,0.46,0.42,1.68,1.66,scissor
91,0.45,0.42,1.69,1.66,scissor
92,0.45,0.42,1.68,1.66,scissor
93,0.45,0.42,1.68,1.66,scissor
94,0.45,0.43,1.68,1.66,scissor
95,0.45,0.43,1.68,1.66,scissor
96,0.44,0.43,1.68,1.66,scissor
97,0.44,0.43,1.68,1.66,scissor
98,0.45,0.42,1.68,1.66,scissor
99,0.45,0.43,1.68,1.66,scissor
100,0.45,0.43,1.68,1.66,scissor
101,0.44,0.42,1.68,1.66,scissor
102,0.44,0.42,1.68,1.66,scissor
103,0.44,0.42,1.68,1.66,scissor
104,0.43,0.42,1.68,1.66,scissor
105,0.44,0.42,1.68,1.66,scissor
106,0.43,0.42,1.68,1.66,scissor
107,0.43,0.43,1.68,1.65,scissor
108,0.43,0.42,1.68,1.66,scissor
109,0.43,0.42,1.68,1.66,scissor
110,0.43,0.43,1.68,1.65,scissor
111,0.43,0.42,1.68,1.66,scissor
112,0.43,0.42,1.68,1.66,scissor
113,0.43,0.42,1.69,1.66,scissor
114,0.43,0.42,1.68,1.66,scissor
115,0.43,0.42,1.68,1.66,scissor
116,0.43,0.42,1.68,1.66,scissor
117,0.43,0.42,1.68,1.66,scissor
118,0.43,0.42,1.68,1.66,scissor
119,0.43,0.42,1.68,1.66,scissor
120,0.43,0.42,1.69,1.66,scissor
121,0.43,0.42,1.68,1.66,scissor
122,0.42,0.42,1.68,1.66,scissor
123,0.43,0.42,1.68,1.66,scissor
124,0.42,0.42,1.68,1.66,scissor
125,0.42,0.42,1.69,1.66,scissor
126,0.42,0.42,1.68,1.66,scissor
127,0.42,0.42,1.68,1.66,scissor
128,0.42,0.42,1.68,1.66,scissor
129,0.42,0.42,1.68,1.66,scissor
130,0.42,0.42,1.68,1.66,scissor
131,0.42,0.42,1.68,1.66,scissor
132,0.43,0.41,1.68,1.66,scissor
133,0.43,0.42,1.68,1.66,scissor
134,0.42,0.41,1.68,1.66,scissor
135,0.43,0.41,1.68,1.66,scissor
136,0.43,0.42,1.68,1.66,scissor
137,0.42,0.41,1.68,1.66,scissor
138,0.42,0.42,1.68,1.66,scissor
139,0.42,0.42,1.68,1.66,scissor
140,0.42,0.41,1.68,1.66,scissor
141,0.42,0.41,1.68,1.66,scissor
142,0.43,0.41,1.68,1.66,scissor
143,0.43,0.41,1.68,1.66,scissor
144,0.43,0.41,1.68,1.66,scissor
145,0.42,0.41,1.68,1.66,scissor
146,0.42,0.42,1.68,1.66,scissor
147,0.42,0.41,1.68,1.66,scissor
148,0.43,0.41,1.68,1.66,scissor
149,0.43,0.41,1.68,1.66,scissor
150,0.42,0.41,1.68,1.66,scissor
1,0.0,0.0,1.8,1.77,scissor
2,0.0,0.0,1.8,1.77,scissor
3,0.0,0.0,1.8,1.78,scissor
4,0.0,0.0,1.8,1.77,scissor
5,0.0,0.0,1.8,1.78,scissor
6,0.0,0.0,1.8,1.78,scissor
7,0.0,0.0,1.8,1.78,scissor
8,0.0,0.0,1.8,1.77,scissor
9,0.0,0.0,1.81,1.77,scissor
10,0.0,0.0,1.8,1.78,scissor
11,0.0,0.0,1.72,1.69,scissor
12,0.58,1.34,1.73,1.7,scissor
13,1.06,1.53,1.72,1.68,scissor
14,0.91,1.27,1.71,1.67,scissor
15,0.76,1.16,1.69,1.67,scissor
16,0.66,1.06,1.69,1.66,scissor
17,0.62,1.06,1.68,1.66,scissor
18,0.57,1.04,1.68,1.65,scissor
19,0.54,1.01,1.68,1.65,scissor
20,0.52,0.96,1.68,1.65,scissor
21,0.5,0.95,1.68,1.65,scissor
22,0.47,0.93,1.68,1.65,scissor
23,0.44,0.94,1.68,1.66,scissor
24,0.43,0.94,1.68,1.65,scissor
25,0.42,0.94,1.68,1.66,scissor
26,0.39,0.95,1.68,1.65,scissor
27,0.41,0.94,1.68,1.65,scissor
28,0.38,0.94,1.68,1.66,scissor
29,0.37,0.94,1.68,1.65,scissor
30,0.35,0.94,1.68,1.65,scissor
